,keyword_source,full_name,html_url,create_date,update_date,pushed_date,language,stars,forks,watchers,open_issues,is_fork,topics,description,included_libraries,require_list,source_type,cluster,year,update_year,text
2556,"""generative"" AND ""AI""",elyxlz/givt-pytorch,https://github.com/elyxlz/givt-pytorch,2024-01-05T09:34:16+00:00,2025-03-28T07:21:50+00:00,2024-03-28T06:24:23+00:00,Python,18.0,1.0,18.0,0.0,FALSE,[],"A partial implementation of Generative Infinite Vocabulary Transformer (GIVT) from Google Deepmind, in PyTorch.",,"['einops', 'ema-pytorch', 'python-dotenv', 'torch', 'transformers']",setup,1,2024,2025,"A partial implementation of Generative Infinite Vocabulary Transformer (GIVT) from Google Deepmind, in PyTorch. []"
2557,"""generative"" AND ""AI""",SsebowaDisan/ssebowa,https://github.com/SsebowaDisan/ssebowa,2024-01-15T13:17:52+00:00,2024-06-13T08:09:29+00:00,2024-01-31T07:01:48+00:00,Python,14.0,2.0,14.0,1.0,FALSE,"['generative-ai', 'image-to-image', 'text-to-image', 'text-to-text-generation', 'text-to-video']",Ssebowa is free and open source library in Python that provides generative-ai models.,,"['accelerate', 'autocrop', 'awscli', 'bitsandbytes', 'boto3', 'deepspeed', 'diffusers', 'matplotlib', 'peft', 'pillow', 'prodigyopt', 'safetensors', 'sagemaker', 'tensorboard', 'torch', 'torchvision', 'tqdm', 'transformers', 'wandb', 'xformers']",both,4,2024,2024,"Ssebowa is free and open source library in Python that provides generative-ai models. ['generative-ai', 'image-to-image', 'text-to-image', 'text-to-text-generation', 'text-to-video']"
2558,"""generative"" AND ""AI""",autonomousvision/sledge,https://github.com/autonomousvision/sledge,2024-02-20T12:31:46+00:00,2025-05-28T02:40:05+00:00,2024-10-16T09:16:46+00:00,Python,187.0,8.0,187.0,4.0,FALSE,[],[ECCV'24] SLEDGE: Synthesizing Driving Environments with Generative Models and Rule-Based Traffic,,"['accelerate', 'aioboto3', 'aiofiles', 'bokeh', 'casadi', 'control', 'dataset', 'datasets', 'diffusers', 'fiona', 'geopandas', 'guppy3', 'hydra-core', 'joblib', 'matplotlib', 'nest-asyncio', 'notebook', 'numpy', 'nuplan-devkit', 'opencv-python', 'pandas', 'pillow', 'protobuf', 'psutil', 'pyarrow', 'pyinstrument', 'pyogrio', 'pyquaternion', 'pytest', 'pytorch-lightning', 'rasterio', 'ray', 'retry', 'rtree', 'scipy', 'selenium', 'setuptools', 'shapely', 'sqlalchemy', 'sympy', 'tensorboard', 'timm', 'torch', 'torchvision', 'tornado', 'tqdm', 'transformers', 'ujson']",both,3,2024,2025,[ECCV'24] SLEDGE: Synthesizing Driving Environments with Generative Models and Rule-Based Traffic []
2559,"""generative"" AND ""AI""",dsdanielpark/Gemini-API,https://github.com/dsdanielpark/Gemini-API,2024-02-13T07:01:52+00:00,2025-05-28T13:54:19+00:00,2024-05-21T03:07:38+00:00,Python,182.0,16.0,182.0,4.0,FALSE,"['gemini', 'gemini-api', 'api-client', 'generative-ai', 'google-gemini', 'python-wrapper', 'python-package']",The unofficial python package that returns response of Google Gemini through cookie values.,,"['aiohttp', 'browser-cookie3', 'httpx', 'loguru', 'pydantic', 'requests']",both,8,2024,2025,"The unofficial python package that returns response of Google Gemini through cookie values. ['gemini', 'gemini-api', 'api-client', 'generative-ai', 'google-gemini', 'python-wrapper', 'python-package']"
2560,"""generative"" AND ""AI""",davidkim205/kollm_evaluation,https://github.com/davidkim205/kollm_evaluation,2024-03-16T08:01:40+00:00,2025-01-08T12:33:32+00:00,2024-05-31T01:51:52+00:00,Python,31.0,2.0,31.0,1.0,FALSE,[],자체 구축한 한국어 평가 데이터셋을 이용한 한국어 모델 평가,,"['-e-', 'accelerate', 'bitsandbytes', 'datasets', 'peft', 'scipy', 'sentencepiece', 'trl']",both,14,2024,2025,자체 구축한 한국어 평가 데이터셋을 이용한 한국어 모델 평가 []
2561,"""generative"" AND ""AI""",HReynaud/EchoNet-Synthetic,https://github.com/HReynaud/EchoNet-Synthetic,2024-03-20T18:18:39+00:00,2025-05-28T09:04:32+00:00,2024-12-09T21:47:16+00:00,Python,24.0,3.0,24.0,1.0,FALSE,[],MICCAI 2024 code for the paper: EchoNet-Synthetic: Privacy-preserving Video Generation for Safe Medical Data Sharing. EchoNet-Synthetic is a synthetic dataset generated by following a protocol to generate surrogate privacy-preserving synthetic datasets.,,"['accelerate', 'decord', 'diffusers', 'einops', 'imageio', 'matplotlib', 'matplotlib-3-8-3', 'moviepy', 'omegaconf', 'opencv-python', 'packaging', 'pandas', 'scikit-learn', 'scipy', 'torch', 'torchvision', 'transformers', 'wandb']",both,3,2024,2025,MICCAI 2024 code for the paper: EchoNet-Synthetic: Privacy-preserving Video Generation for Safe Medical Data Sharing. EchoNet-Synthetic is a synthetic dataset generated by following a protocol to generate surrogate privacy-preserving synthetic datasets. []
2562,"""generative"" AND ""AI""",Archermmt/wounderland,https://github.com/Archermmt/wounderland,2024-04-17T13:06:26+00:00,2025-05-27T08:21:08+00:00,2024-08-01T12:03:35+00:00,Python,29.0,6.0,29.0,1.0,FALSE,[],Test project for AI agents,,"['django', 'llama-index', 'llama-index-embeddings-huggingface', 'openai', 'qianfan', 'spark-ai-python', 'tenacity', 'zhipuai']",both,13,2024,2025,Test project for AI agents []
2563,"""generative"" AND ""AI""",DeepAI-Research/Simverse,https://github.com/DeepAI-Research/Simverse,2024-04-25T04:49:38+00:00,2025-05-17T16:36:38+00:00,2024-08-05T22:44:52+00:00,Python,28.0,1.0,28.0,2.0,FALSE,[],"Synthetic data generator for image, video and 3D models",,"['argparse', 'boto3', 'bpy', 'chromadb', 'datasets', 'distributask', 'google-generativeai', 'numpy', 'omegaconf', 'questionary', 'requests', 'rich', 'scipy', 'sentence-transformers']",both,0,2024,2025,"Synthetic data generator for image, video and 3D models []"
2564,"""generative"" AND ""AI""",yukara-ikemiya/friendly-stable-audio-tools,https://github.com/yukara-ikemiya/friendly-stable-audio-tools,2024-05-31T19:36:50+00:00,2025-05-31T06:41:12+00:00,2024-07-25T10:27:18+00:00,Python,190.0,11.0,190.0,4.0,FALSE,[],Refactored / updated version of `stable-audio-tools` which is an open-source code for audio/music generative models originally by Stability AI.,,"['alias-free-torch', 'auraloss', 'descript-audio-codec', 'einops', 'einops-exts', 'ema-pytorch', 'encodec', 'gradio', 'huggingface-hub', 'importlib-resources', 'k-diffusion', 'laion-clap', 'local-attention', 'pandas', 'pedalboard', 'prefigure', 'pytorch-lightning', 'pywavelets', 's3fs', 'safetensors', 'sentencepiece', 'torch', 'torchaudio', 'torchmetrics', 'tqdm', 'transformers', 'v-diffusion-pytorch', 'vector-quantize-pytorch', 'wandb', 'webdataset', 'x-transformers']",setup,13,2024,2025,Refactored / updated version of `stable-audio-tools` which is an open-source code for audio/music generative models originally by Stability AI. []
2565,"""generative"" AND ""AI""",sumo43/loopvlm,https://github.com/sumo43/loopvlm,2024-05-18T14:11:00+00:00,2025-02-27T10:38:51+00:00,2024-05-18T15:21:13+00:00,Python,131.0,12.0,131.0,1.0,FALSE,[],run paligemma in real time ,,"['accelerate', 'numpy', 'opencv-python', 'pillow', 'sentencepiece', 'tiktoken', 'torch', 'transformers']",both,14,2024,2025,run paligemma in real time  []
2566,"""generative"" AND ""AI""",fudan-generative-vision/hallo,https://github.com/fudan-generative-vision/hallo,2024-06-12T02:53:36+00:00,2025-06-02T07:38:02+00:00,2024-09-14T13:23:02+00:00,Python,8472.0,1103.0,8472.0,111.0,FALSE,"['face-animation', 'image-animation', 'video-animation']",Hallo: Hierarchical Audio-Driven Visual Synthesis for Portrait Image Animation,,"['-find-linkshttpsdownload-pytorch-orgwhltorch-stable-html', 'accelerate', 'audio-separator', 'av', 'bitsandbytes', 'decord', 'diffusers', 'einops', 'gradio', 'insightface', 'isort', 'librosa', 'mediapipe', 'mlflow', 'moviepy', 'numpy', 'omegaconf', 'onnx', 'onnx2torch', 'onnxruntime-gpu', 'opencv-contrib-python', 'opencv-python', 'opencv-python-headless', 'pillow', 'pre-commit', 'pylint', 'setuptools', 'torch', 'torchvision', 'tqdm', 'transformers', 'xformers']",both,5,2024,2025,"Hallo: Hierarchical Audio-Driven Visual Synthesis for Portrait Image Animation ['face-animation', 'image-animation', 'video-animation']"
2567,"""generative"" AND ""AI""",TIGER-AI-Lab/GenAI-Bench,https://github.com/TIGER-AI-Lab/GenAI-Bench,2024-06-11T15:11:53+00:00,2025-05-30T10:18:57+00:00,2024-09-08T08:38:19+00:00,Python,21.0,1.0,21.0,1.0,FALSE,"['diffusion', 'evaluation', 'generative-ai']","Code and Data for ""GenAI Arena: An Open Evaluation Platform for Generative Models"" [NeurIPS 2024]",,"['accelerate', 'av', 'datasets', 'decord', 'einops', 'fire', 'google-generativeai', 'mantis-vl', 'matplotlib', 'numpy', 'openai', 'opencv-python', 'peft', 'pillow', 'prettytable', 'protobuf', 'sentencepiece', 'tiktoken', 'torch', 'torchvision', 'tqdm', 'transformers', 'xformers']",setup,13,2024,2025,"Code and Data for ""GenAI Arena: An Open Evaluation Platform for Generative Models"" [NeurIPS 2024] ['diffusion', 'evaluation', 'generative-ai']"
2568,"""generative"" AND ""AI""",alipay/YiJian-Community,https://github.com/alipay/YiJian-Community,2024-07-02T04:05:26+00:00,2025-05-15T02:44:27+00:00,2024-10-12T06:49:54+00:00,Python,110.0,22.0,110.0,2.0,FALSE,[],YiJian-Comunity: a full-process automated large model safety evaluation tool designed for academic research,,"['accelerate', 'bert-score', 'diffusers', 'einops', 'jieba', 'pytest', 'rich', 'rouge-metric', 'sacrebleu', 'sentence-transformers', 'timm', 'torch', 'torchvision', 'vllm']",both,9,2024,2025,YiJian-Comunity: a full-process automated large model safety evaluation tool designed for academic research []
2569,"""generative"" AND ""AI""",cisco-open/polygraphLLM,https://github.com/cisco-open/polygraphLLM,2024-09-30T16:48:18+00:00,2025-04-12T01:11:46+00:00,2024-10-30T20:40:17+00:00,Python,11.0,1.0,11.0,2.0,FALSE,[],A library for detecting hallucination and improving LLM factuality,,"['beautifulsoup4', 'bert-score', 'boto3', 'botocore', 'bs4', 'click', 'datasets', 'diskcache', 'flask', 'flask-cors', 'httpx', 'huggingface-hub', 'jinja2', 'jmespath', 'openai', 'python-dotenv', 'rank-bm25', 'safetensors', 'selfcheckgpt', 'setuptools', 'spacy', 'spacy-legacy', 'spacy-loggers', 'tokenizers', 'torch', 'transformers', 'tzdata', 'urllib3', 'werkzeug']",both,9,2024,2025,A library for detecting hallucination and improving LLM factuality []
2570,"""generative"" AND ""AI""",TencentARC/BrushEdit,https://github.com/TencentARC/BrushEdit,2024-12-16T07:17:15+00:00,2025-06-01T07:30:15+00:00,2024-12-26T07:48:55+00:00,Python,558.0,27.0,558.0,11.0,FALSE,"['diffusion-models', 'image-editing', 'image-inpainting']","[TPAMI under review] The official implementation of paper ""BrushEdit: All-In-One Image Inpainting and Editing""",,['importlib-metadata'],setup,14,2024,2025,"[TPAMI under review] The official implementation of paper ""BrushEdit: All-In-One Image Inpainting and Editing"" ['diffusion-models', 'image-editing', 'image-inpainting']"
2571,"""multimodal"" AND ""AI""",facebookresearch/ParlAI,https://github.com/facebookresearch/ParlAI,2017-04-24T17:10:44+00:00,2025-06-01T11:49:29+00:00,2023-11-03T14:30:00+00:00,Python,10533.0,2089.0,10533.0,51.0,FALSE,[],A framework for training and evaluating AI models on a variety of openly available dialogue datasets.,,"['attrs', 'coloredlogs', 'contractions', 'datasets', 'docformatter', 'docutils', 'emoji', 'fairscale', 'flake8', 'flake8-bugbear', 'fsspec', 'fuzzywuzzy', 'gitdb2', 'gitpython', 'google-api-core', 'google-cloud-storage', 'hydra-core', 'iopath', 'ipython', 'jinja2', 'joblib', 'jsonlines', 'litellm', 'markdown', 'myst-parser', 'ninja', 'nltk', 'numpy', 'omegaconf', 'openai', 'pandas', 'pexpect', 'pillow', 'protobuf', 'py-gfm', 'py-rouge', 'pytest', 'pytest-regressions', 'pyyaml', 'pyzmq', 'regex', 'requests', 'requests-mock', 'scipy', 'sh', 'sphinx', 'sphinx-autodoc-typehints', 'sphinx-rtd-theme', 'subword-nmt', 'tensorboardx', 'tokenizers', 'tomli', 'torch', 'torchtext', 'torchvision', 'tornado', 'tqdm', 'typing-extensions', 'unidecode', 'urllib3', 'websocket-client']",both,13,2017,2025,A framework for training and evaluating AI models on a variety of openly available dialogue datasets. []
2572,"""multimodal"" AND ""AI""",asu-trans-ai-lab/grid2demand,https://github.com/asu-trans-ai-lab/grid2demand,2020-12-29T07:26:23+00:00,2025-05-18T19:45:22+00:00,2024-10-07T04:34:34+00:00,Python,81.0,24.0,81.0,3.0,FALSE,[],A tool for generating zone-to-zone travel demand based on grid zones and gravity model,,"['pandas', 'pyproj', 'pyufunc', 'shapely', 'tqdm']",both,14,2020,2025,A tool for generating zone-to-zone travel demand based on grid zones and gravity model []
2573,"""multimodal"" AND ""AI""",zdou0830/METER,https://github.com/zdou0830/METER,2021-11-03T16:57:24+00:00,2025-05-13T08:01:40+00:00,2022-11-16T11:30:18+00:00,Python,369.0,33.0,369.0,11.0,FALSE,['vision-language'],METER: A Multimodal End-to-end TransformER Framework,,"['einops', 'ftfy', 'ipdb', 'numpy', 'pandas', 'pillow', 'pyarrow', 'pytorch-lightning', 'sacred', 'timm', 'torch', 'torchvision', 'tqdm', 'transformers']",both,3,2021,2025,METER: A Multimodal End-to-end TransformER Framework ['vision-language']
2574,"""multimodal"" AND ""AI""",HannahHaensen/pyfu,https://github.com/HannahHaensen/pyfu,2022-04-10T15:43:44+00:00,2025-02-18T16:34:36+00:00,2023-04-13T09:06:02+00:00,Python,12.0,1.0,12.0,0.0,FALSE,"['camera', 'deep-learning', 'lidar', 'semantic-segmentation', 'sensor', 'sensor-fusion']",Deep Sensor Fusion with Pyramid Fusion Networks for 3D Semantic Segmentation,,"['absl-py', 'addict', 'appdirs', 'attrs', 'cachetools', 'chardet', 'coloredlogs', 'cycler', 'decorator', 'future', 'grpcio', 'humanfriendly', 'idna', 'imageio', 'importlib-metadata', 'iniconfig', 'inplace-abn', 'markdown', 'mmcv', 'networkx', 'oauthlib', 'packaging', 'pandas', 'pluggy', 'protobuf', 'py', 'pyasn1', 'pyasn1-modules', 'pycocotools', 'pyparsing', 'pyquaternion', 'pytest', 'python-dateutil', 'pytz', 'pywavelets', 'pyyaml', 'requests', 'requests-oauthlib', 'rsa', 'scikit-image', 'scipy', 'seaborn', 'six', 'terminaltables', 'tifffile', 'toml', 'typing', 'typing-extensions', 'urllib3', 'werkzeug', 'xdoctest', 'yapf', 'zipp']",both,10,2022,2025,"Deep Sensor Fusion with Pyramid Fusion Networks for 3D Semantic Segmentation ['camera', 'deep-learning', 'lidar', 'semantic-segmentation', 'sensor', 'sensor-fusion']"
2575,"""multimodal"" AND ""AI""",HuaizhengZhang/Active-Learning-as-a-Service,https://github.com/HuaizhengZhang/Active-Learning-as-a-Service,2022-05-15T08:35:12+00:00,2024-11-25T08:03:05+00:00,2024-07-08T18:05:34+00:00,Python,214.0,15.0,214.0,10.0,FALSE,"['active-learning', 'mlsys', 'mlops', 'deep-learning', 'machine-learning', 'automl', 'pytorch']",A scalable & efficient active learning/data selection system for everyone.,,"['boto3', 'jina', 'numpy', 'opencv-python', 'pillow', 'pydantic', 'pyyaml', 'requests', 'scikit-learn', 'sentencepiece', 'setuptools', 'tqdm', 'transformers']",both,10,2022,2024,"A scalable & efficient active learning/data selection system for everyone. ['active-learning', 'mlsys', 'mlops', 'deep-learning', 'machine-learning', 'automl', 'pytorch']"
2576,"""multimodal"" AND ""AI""",mlfoundations/open_flamingo,https://github.com/mlfoundations/open_flamingo,2022-10-20T00:32:35+00:00,2025-05-31T08:10:03+00:00,2024-08-31T23:11:03+00:00,Python,3934.0,305.0,3934.0,51.0,FALSE,"['computer-vision', 'deep-learning', 'in-context-learning', 'language-model', 'multimodal-learning', 'pytorch', 'flamingo']",An open-source framework for training large multimodal models.,,"['einops', 'einops-exts', 'open-clip-torch', 'pillow', 'sentencepiece', 'torch', 'transformers']",both,10,2022,2025,"An open-source framework for training large multimodal models. ['computer-vision', 'deep-learning', 'in-context-learning', 'language-model', 'multimodal-learning', 'pytorch', 'flamingo']"
2577,"""multimodal"" AND ""AI""",gunagg/zson,https://github.com/gunagg/zson,2023-01-18T19:39:43+00:00,2025-05-28T00:07:00+00:00,2023-01-31T06:31:37+00:00,Python,74.0,9.0,74.0,8.0,FALSE,"['imagenav', 'objectnav', 'visual-navigation', 'zero-shot', 'zson']",ZSON: Zero-Shot Object-Goal Navigation using Multimodal Goal Embeddings. NeurIPS 2022,,"['ifcfg', 'tensorboard', 'torch', 'torchvision']",both,3,2023,2025,"ZSON: Zero-Shot Object-Goal Navigation using Multimodal Goal Embeddings. NeurIPS 2022 ['imagenav', 'objectnav', 'visual-navigation', 'zero-shot', 'zson']"
2578,"""multimodal"" AND ""AI""",jina-ai/vectordb,https://github.com/jina-ai/vectordb,2023-05-02T14:59:09+00:00,2025-05-29T18:52:20+00:00,2024-03-04T17:10:06+00:00,Python,618.0,46.0,618.0,8.0,FALSE,"['embedding-similarity', 'neural-search', 'sentence-embeddings', 'vector-database', 'vector-database-embedding', 'vector-search']","A Python vector database you just need - no more, no less.",,"['docarray', 'jina']",both,8,2023,2025,"A Python vector database you just need - no more, no less. ['embedding-similarity', 'neural-search', 'sentence-embeddings', 'vector-database', 'vector-database-embedding', 'vector-search']"
2579,"""multimodal"" AND ""AI""",sshh12/multi_token,https://github.com/sshh12/multi_token,2023-10-11T01:03:46+00:00,2025-05-17T16:33:27+00:00,2024-03-27T03:15:12+00:00,Python,183.0,15.0,183.0,10.0,FALSE,"['large-language-models', 'llava', 'large-multimodal-models', 'multi-modality', 'multimodal', 'vision-language-model', 'large-context', 'llm']","Embed arbitrary modalities (images, audio, documents, etc) into large language models.",,"['accelerate', 'bitsandbytes', 'datasets', 'deepspeed', 'peft', 'scipy', 'sentencepiece', 'transformers']",both,9,2023,2025,"Embed arbitrary modalities (images, audio, documents, etc) into large language models. ['large-language-models', 'llava', 'large-multimodal-models', 'multi-modality', 'multimodal', 'vision-language-model', 'large-context', 'llm']"
2580,"""multimodal"" AND ""AI""",Agora-Lab-AI/Bing-Chat-API,https://github.com/Agora-Lab-AI/Bing-Chat-API,2023-10-19T19:17:05+00:00,2025-01-24T14:41:21+00:00,2023-11-02T23:46:42+00:00,Python,95.0,18.0,95.0,2.0,FALSE,[],An unofficial API for Bing Chat (GPT4),,"['aiohttp', 'bingimagecreator', 'certifi', 'httpx', 'prompt-toolkit', 'requests', 'rich']",both,4,2023,2025,An unofficial API for Bing Chat (GPT4) []
2581,"""multimodal"" AND ""AI""",HyperGAI/HPT,https://github.com/HyperGAI/HPT,2024-03-19T01:31:08+00:00,2025-05-30T06:27:20+00:00,2024-06-06T01:57:52+00:00,Python,316.0,22.0,316.0,9.0,FALSE,"['generative-ai', 'multimodal', 'vision-and-language']",HPT - Open Multimodal LLMs from HyperGAI,,"['accelerate', 'einops', 'gradio', 'huggingface-hub', 'matplotlib', 'mmengine', 'numpy', 'omegaconf', 'openai', 'opencv-python', 'openpyxl', 'pandas', 'pillow', 'portalocker', 'pycocoevalcap', 'requests', 'rich', 'seaborn', 'sentencepiece', 'sty', 'tabulate', 'tiktoken', 'timeout-decorator', 'torch', 'tqdm', 'transformers', 'typing-extensions', 'visual-genome', 'xlsxwriter']",both,5,2024,2025,"HPT - Open Multimodal LLMs from HyperGAI ['generative-ai', 'multimodal', 'vision-and-language']"
